 Longitude, Latitude, Power Density [W/m2]
-122.525,41.492,653.135
-122.508,41.492,597.447
-122.492,41.492,475.61
-122.475,41.492,599.982
-122.458,41.492,518.009
-122.442,41.492,612.775
-122.425,41.492,548.813
-122.408,41.492,560.008
-122.392,41.492,593.637
-122.375,41.492,625.268
-122.358,41.492,678.968
-122.342,41.492,696.213
-122.325,41.492,758.701
-120.225,41.492,625.467
-115.008,41.492,325.215
-114.958,41.492,477.995
-114.942,41.492,435.619
-114.925,41.492,463.369
-111.408,41.492,400.804
-107.325,41.492,614.404
-107.308,41.492,628.83
-107.292,41.492,694.452
-107.275,41.492,676.368
-107.258,41.492,740.47
-107.242,41.492,729.154
-107.225,41.492,773.189
-107.208,41.492,773.925
-107.192,41.492,772.249
-107.175,41.492,788.984
-107.158,41.492,788.195
-107.142,41.492,793.017
-107.125,41.492,783.812
-107.108,41.492,781.101
-107.092,41.492,778.756
-107.075,41.492,776.257
-107.058,41.492,755.515
-107.042,41.492,743.526
-107.025,41.492,725.815
-107.008,41.492,702.303
-106.992,41.492,669.752
-106.975,41.492,628.192
-106.458,41.492,477.353
-106.042,41.492,678.111
-105.458,41.492,663.333
-105.442,41.492,714.712
-105.425,41.492,827.579
-105.408,41.492,846.571
-105.392,41.492,923.592
-105.375,41.492,922.786
-105.358,41.492,975.946
-105.342,41.492,979.289
-105.325,41.492,975.685
-105.308,41.492,966.311
-105.292,41.492,975.293
-105.275,41.492,926.799
-105.258,41.492,923.473
-105.242,41.492,863.644
-105.225,41.492,838.79
-105.208,41.492,806.439
-105.192,41.492,743.652
-105.175,41.492,752.135
-105.158,41.492,676.627
-105.142,41.492,692.921
-105.125,41.492,678.885
-105.108,41.492,679.53
-105.092,41.492,687.837
-105.075,41.492,676.464
-105.058,41.492,688.135
-105.042,41.492,676.589
-105.025,41.492,679.491
-105.008,41.492,666.666
-104.992,41.492,666.355
-104.975,41.492,651.995
-104.958,41.492,650.889
-104.942,41.492,630.389
-104.925,41.492,629.119
-104.892,41.492,595.782
-104.342,41.492,486.021
-104.325,41.492,482.561
-104.275,41.492,492.437
-104.258,41.492,490.108
-104.225,41.492,490.901
-104.208,41.492,487.801
-104.042,41.492,513.728
-104.025,41.492,520.195
-104.008,41.492,517.073
-103.992,41.492,520.366
-103.975,41.492,515.703
-103.958,41.492,517.272
-103.942,41.492,511.884
-103.925,41.492,515.326
-103.908,41.492,510.814
-103.892,41.492,512.77
-103.875,41.492,511.9
-103.858,41.492,511.673
-103.842,41.492,512.862
-103.825,41.492,512.31
-103.808,41.492,516.338
-103.792,41.492,511.843
-103.775,41.492,516.747
-103.758,41.492,512.518
-103.742,41.492,513.105
-103.725,41.492,514.215
-103.642,41.492,512.933
-103.625,41.492,512.955
-103.125,41.492,462.663
-100.475,41.492,355.551
-100.175,41.492,370.295
-100.158,41.492,377.674
-122.575,41.508,686.221
-122.542,41.508,837.176
-122.525,41.508,454.367
-122.508,41.508,498.289
-122.475,41.508,448.302
-122.442,41.508,485.782
-122.425,41.508,520.294
-122.408,41.508,529.015
-122.392,41.508,633.248
-122.375,41.508,657.171
-122.358,41.508,762.26
-122.342,41.508,770.198
-122.325,41.508,918.585
-122.308,41.508,909.907
-122.108,41.508,466.064
-120.225,41.508,666.794
-120.175,41.508,474.946
-114.992,41.508,470.516
-114.975,41.508,459.294
-114.958,41.508,526.016
-114.942,41.508,477.402
-114.925,41.508,478.126
-114.908,41.508,427.327
-107.342,41.508,638.98
-107.325,41.508,688.61
-107.292,41.508,810.288
-107.275,41.508,777.23
-107.258,41.508,846.713
-107.242,41.508,820.495
-107.225,41.508,863.699
-107.208,41.508,852.769
-107.192,41.508,851.468
-107.175,41.508,868.726
-107.158,41.508,844.414
-107.142,41.508,859.927
-107.125,41.508,829.376
-107.108,41.508,842.967
-107.092,41.508,799.372
-107.075,41.508,808.795
-107.058,41.508,761.092
-107.042,41.508,757.5
-107.025,41.508,716.56
-107.008,41.508,694.064
-106.992,41.508,665.1
-106.975,41.508,621.459
-106.958,41.508,595.434
-106.108,41.508,1088.619
-106.058,41.508,785.721
-106.042,41.508,719.41
-105.458,41.508,687.824
-105.442,41.508,736.565
-105.425,41.508,854.881
-105.408,41.508,873.279
-105.392,41.508,939.741
-105.375,41.508,936.118
-105.358,41.508,998.299
-105.342,41.508,998.079
-105.325,41.508,1003.47
-105.308,41.508,987.373
-105.292,41.508,1029.033
-105.275,41.508,968.981
-105.258,41.508,992.164
-105.242,41.508,920.975
-105.225,41.508,876.009
-105.208,41.508,850.574
-105.192,41.508,759.362
-105.175,41.508,770.661
-105.158,41.508,696.741
-105.142,41.508,714.408
-105.125,41.508,691.511
-105.108,41.508,698.136
-105.092,41.508,698.268
-105.075,41.508,690.676
-105.058,41.508,697.671
-105.042,41.508,688.676
-105.025,41.508,685.761
-105.008,41.508,676.344
-104.992,41.508,669.758
-104.975,41.508,659.421
-104.958,41.508,652.022
-104.942,41.508,633.138
-104.925,41.508,630.832
-104.875,41.508,585.215
-104.858,41.508,572.309
-104.375,41.508,498.295
-104.358,41.508,502.612
-104.175,41.508,514.679
-104.158,41.508,514.712
-103.992,41.508,511.336
-103.725,41.508,512.759
-103.592,41.508,511.44
-103.558,41.508,512.941
-103.525,41.508,500.758
-100.225,41.508,356.085
-122.542,41.525,631.117
-122.508,41.525,521.375
-122.475,41.525,486.105
-122.458,41.525,450.922
-122.442,41.525,482.648
-122.425,41.525,511.674
-122.408,41.525,515.128
-122.392,41.525,610.467
-122.375,41.525,623.492
-122.358,41.525,710.249
-122.342,41.525,703.863
-122.325,41.525,829.44
-122.308,41.525,802.396
-122.292,41.525,1025.164
-122.258,41.525,1177.437
-122.242,41.525,1039.149
-122.225,41.525,1074.226
-122.208,41.525,997.724
-121.925,41.525,269.453
-118.942,41.525,424.188
-115.025,41.525,372.479
-114.992,41.525,456.336
-114.975,41.525,438.696
-114.958,41.525,501.979
-114.942,41.525,456.926
-114.925,41.525,459.082
-111.775,41.525,283.413
-107.358,41.525,617.615
-107.342,41.525,677.006
-107.325,41.525,719.814
-107.292,41.525,821.471
-107.275,41.525,775.805
-107.258,41.525,829.148
-107.242,41.525,789.055
-107.225,41.525,819.695
-107.208,41.525,800.766
-107.192,41.525,792.379
-107.175,41.525,802.068
-107.158,41.525,778.744
-107.142,41.525,796.699
-107.125,41.525,777.555
-107.108,41.525,800.809
-107.092,41.525,769.239
-107.075,41.525,787.719
-107.058,41.525,751.349
-107.042,41.525,756.273
-107.025,41.525,721.289
-107.008,41.525,700.424
-106.992,41.525,672.518
-106.975,41.525,629.946
-106.125,41.525,1152.655
-106.092,41.525,966.212
-106.075,41.525,882.972
-106.058,41.525,776.716
-106.042,41.525,723.312
-105.458,41.525,700.443
-105.442,41.525,745.904
-105.425,41.525,865.355
-105.408,41.525,883.045
-105.392,41.525,947.423
-105.375,41.525,941.612
-105.358,41.525,1001.739
-105.342,41.525,996.926
-105.325,41.525,990.405
-105.308,41.525,961.067
-105.292,41.525,984.098
-105.275,41.525,912.388
-105.258,41.525,922.423
-105.242,41.525,847.913
-105.225,41.525,811.858
-105.208,41.525,799.249
-105.192,41.525,728.38
-105.175,41.525,754.683
-105.158,41.525,693.151
-105.142,41.525,718.934
-105.125,41.525,698.942
-105.108,41.525,707.818
-105.092,41.525,709.129
-105.075,41.525,701.552
-105.058,41.525,709.193
-105.042,41.525,700.625
-105.025,41.525,698.324
-105.008,41.525,689.38
-104.992,41.525,683.46
-104.975,41.525,675.216
-104.958,41.525,671.45
-104.942,41.525,656.352
-104.925,41.525,657.979
-104.908,41.525,632.82
-104.892,41.525,616.785
-104.858,41.525,578.954
-104.358,41.525,483.439
-104.125,41.525,464.569
-103.992,41.525,515.03
-103.608,41.525,510.29
-103.592,41.525,512.937
-103.375,41.525,470.382
-122.425,41.542,475.252
-122.408,41.542,471.411
-122.392,41.542,591.913
-122.375,41.542,594.578
-122.358,41.542,648.543
-122.342,41.542,625.904
-122.325,41.542,703.975
-122.308,41.542,662.609
-122.292,41.542,761.314
-122.275,41.542,671.558
-122.258,41.542,873.325
-122.242,41.542,740.305
-122.225,41.542,853.206
-121.908,41.542,335.021
-121.892,41.542,283.032
-118.975,41.542,450.011
-118.958,41.542,506.53
-118.942,41.542,507.461
-118.925,41.542,521.46
-118.892,41.542,457.643
-115.042,41.542,354.036
-114.992,41.542,555.042
-114.975,41.542,521.149
-114.958,41.542,542.72
-114.942,41.542,494.859
-114.925,41.542,461.262
-107.375,41.542,626.985
-107.358,41.542,682.737
-107.308,41.542,782.156
-107.292,41.542,888.444
-107.275,41.542,826.237
-107.258,41.542,877.943
-107.242,41.542,819.26
-107.225,41.542,841.984
-107.208,41.542,816.977
-107.192,41.542,813.029
-107.175,41.542,815.499
-107.158,41.542,811.229
-107.142,41.542,826.055
-107.125,41.542,823.204
-107.108,41.542,849.415
-107.092,41.542,827.842
-107.075,41.542,851.191
-107.058,41.542,830.73
-107.042,41.542,840.172
-107.025,41.542,799.094
-107.008,41.542,779.196
-106.992,41.542,741.981
-106.975,41.542,699.603
-106.958,41.542,655.36
-106.108,41.542,1086.578
-106.092,41.542,977.209
-106.075,41.542,901.282
-106.058,41.542,777.428
-106.042,41.542,731.776
-106.025,41.542,644.755
-105.475,41.542,641.354
-105.458,41.542,726.613
-105.442,41.542,771.824
-105.425,41.542,890.463
-105.408,41.542,908.229
-105.392,41.542,943.199
-105.375,41.542,941.569
-105.358,41.542,984.921
-105.342,41.542,980.62
-105.325,41.542,999.36
-105.308,41.542,950.29
-105.292,41.542,1026.451
-105.275,41.542,924.236
-105.258,41.542,971.507
-105.242,41.542,882.414
-105.225,41.542,844.784
-105.208,41.542,841.341
-105.192,41.542,746.169
-105.175,41.542,787.718
-105.158,41.542,713.055
-105.142,41.542,749.129
-105.125,41.542,730.159
-105.108,41.542,743.361
-105.092,41.542,741.987
-105.075,41.542,736.085
-105.058,41.542,741.686
-105.042,41.542,734.51
-105.025,41.542,733.014
-105.008,41.542,719.332
-104.992,41.542,721.724
-104.975,41.542,708.076
-104.958,41.542,698.861
-104.942,41.542,686.066
-104.925,41.542,673.39
-104.908,41.542,650.842
-104.892,41.542,629.841
-104.858,41.542,585.902
-104.325,41.542,461.671
-104.308,41.542,469.271
-104.108,41.542,486.821
-103.758,41.542,515.098
-103.725,41.542,509.589
-103.608,41.542,507.143
-103.558,41.542,509.193
-122.425,41.558,464.536
-122.408,41.558,454.383
-122.392,41.558,560.554
-122.375,41.558,552.601
-122.358,41.558,585.482
-122.342,41.558,549.778
-122.325,41.558,608.942
-122.308,41.558,560.671
-122.292,41.558,631.61
-122.275,41.558,558.199
-122.258,41.558,707.84
-122.242,41.558,603.45
-122.225,41.558,736.12
-122.208,41.558,747.47
-122.008,41.558,427.833
-121.992,41.558,379.124
-121.975,41.558,384.536
-121.958,41.558,403.867
-118.975,41.558,437.099
-118.958,41.558,487.501
-118.942,41.558,482.524
-115.025,41.558,457.273
-114.992,41.558,542.309
-114.975,41.558,496.416
-114.958,41.558,511.493
-114.942,41.558,463.867
-114.925,41.558,432.819
-107.392,41.558,624.617
-107.375,41.558,680.931
-107.358,41.558,724.716
-107.342,41.558,762.918
-107.325,41.558,805.419
-107.308,41.558,788.991
-107.292,41.558,893.249
-107.275,41.558,827.669
-107.258,41.558,869.611
-107.242,41.558,801.916
-107.225,41.558,816.393
-107.208,41.558,788.535
-107.192,41.558,780.876
-107.175,41.558,776.991
-107.158,41.558,764.994
-107.142,41.558,771.252
-107.125,41.558,761.833
-107.108,41.558,779.927
-107.092,41.558,755.343
-107.075,41.558,773.227
-107.058,41.558,751.034
-107.042,41.558,756.436
-107.025,41.558,717.03
-107.008,41.558,700.112
-106.992,41.558,669.434
-106.975,41.558,636.008
-106.958,41.558,601.05
-106.258,41.558,1020.752
-106.242,41.558,1115.584
-106.158,41.558,1249.044
-106.142,41.558,1163.459
-106.125,41.558,1146.911
-106.108,41.558,1067.314
-106.092,41.558,979.779
-106.075,41.558,919.992
-106.058,41.558,806.051
-106.042,41.558,769.88
-106.025,41.558,683.106
-106.008,41.558,661.248
-105.475,41.558,659.836
-105.458,41.558,747.655
-105.442,41.558,793.317
-105.425,41.558,914.696
-105.408,41.558,934.483
-105.392,41.558,975.694
-105.375,41.558,981.559
-105.358,41.558,1030.994
-105.342,41.558,1024.388
-105.325,41.558,1035.68
-105.308,41.558,973.771
-105.292,41.558,1033.554
-105.275,41.558,915.723
-105.258,41.558,950.058
-105.242,41.558,854.535
-105.225,41.558,816.953
-105.208,41.558,816.143
-105.192,41.558,729.836
-105.175,41.558,774.604
-105.158,41.558,701.072
-105.142,41.558,732.659
-105.125,41.558,711.928
-105.108,41.558,728.364
-105.092,41.558,734.954
-105.075,41.558,737.08
-105.058,41.558,750.927
-105.042,41.558,751.318
-105.025,41.558,751.981
-105.008,41.558,735.169
-104.992,41.558,730.874
-104.975,41.558,707.724
-104.958,41.558,692.346
-104.942,41.558,676.152
-104.925,41.558,664.812
-104.908,41.558,646.161
-104.892,41.558,629.686
-104.875,41.558,607.523
-104.292,41.558,460.136
-104.275,41.558,457.466
-104.092,41.558,442.372
-122.392,41.575,476.429
-122.375,41.575,458.751
-122.358,41.575,489.94
-122.342,41.575,450.404
-122.325,41.575,470.96
-121.925,41.575,508.631
-118.942,41.575,499.756
-118.925,41.575,512.782
-118.908,41.575,451.216
-118.892,41.575,437.634
-115.958,41.575,491.106
-115.925,41.575,435.508
-115.058,41.575,405.674
-115.025,41.575,515.078
-115.008,41.575,492.53
-114.992,41.575,616.897
-114.975,41.575,553.123
-114.958,41.575,537.484
-114.942,41.575,484.31
-112.525,41.575,263.399
-107.408,41.575,661.852
-107.392,41.575,720.724
-107.375,41.575,778.542
-107.358,41.575,843.533
-107.342,41.575,870.387
-107.325,41.575,907.463
-107.308,41.575,884.603
-107.292,41.575,939.353
-107.275,41.575,875.904
-107.258,41.575,885.724
-107.242,41.575,817.022
-107.225,41.575,811.939
-107.208,41.575,781.794
-107.192,41.575,761.78
-107.175,41.575,752.766
-107.158,41.575,766.532
-107.142,41.575,763.023
-107.125,41.575,791.369
-107.108,41.575,800.329
-107.092,41.575,798.167
-107.075,41.575,812.129
-107.058,41.575,808.699
-107.042,41.575,809.462
-107.025,41.575,775.29
-107.008,41.575,754.26
-106.992,41.575,710.493
-106.975,41.575,679.662
-106.175,41.575,1236.432
-106.158,41.575,1275.258
-106.142,41.575,1192.232
-106.125,41.575,1139.577
-106.108,41.575,1068.054
-106.092,41.575,952.422
-106.075,41.575,911.495
-106.058,41.575,791.73
-106.042,41.575,767.021
-106.025,41.575,702.767
-106.008,41.575,680.258
-105.492,41.575,628.317
-105.475,41.575,696.034
-105.458,41.575,773.407
-105.442,41.575,820.686
-105.425,41.575,927.014
-105.408,41.575,944.527
-105.392,41.575,994.656
-105.375,41.575,996.884
-105.358,41.575,1054.2
-105.342,41.575,1034.743
-105.325,41.575,1075.456
-105.308,41.575,999.054
-105.292,41.575,1038.669
-105.275,41.575,938.099
-105.258,41.575,878.444
-105.242,41.575,810.483
-105.225,41.575,757.147
-105.208,41.575,753.192
-105.192,41.575,714.483
-105.175,41.575,756.446
-105.158,41.575,716.779
-105.142,41.575,745.509
-105.125,41.575,741.959
-105.108,41.575,754.027
-105.092,41.575,764.923
-105.075,41.575,770.247
-105.058,41.575,778.36
-105.042,41.575,782.79
-105.025,41.575,769.853
-105.008,41.575,752.649
-104.992,41.575,747.658
-104.975,41.575,719.048
-104.958,41.575,706.793
-104.942,41.575,686.957
-104.925,41.575,666.275
-104.908,41.575,654.195
-104.892,41.575,628.885
-104.242,41.575,412.911
-100.792,41.575,343.815
-100.125,41.575,451.18
-122.708,41.592,246.275
-122.392,41.592,447.485
-122.358,41.592,448.406
-122.292,41.592,327.368
-122.075,41.592,483.643
-122.042,41.592,565.885
-122.025,41.592,510.004
-121.942,41.592,522.356
-115.975,41.592,374.338
-115.942,41.592,390.369
-115.025,41.592,498.885
-115.008,41.592,473.197
-114.992,41.592,585.525
-114.975,41.592,520.144
-114.958,41.592,504.403
-114.942,41.592,455.483
-108.125,41.592,423.78
-108.108,41.592,414.591
-108.092,41.592,424.409
-107.408,41.592,653.896
-107.375,41.592,738.476
-107.358,41.592,794.395
-107.342,41.592,816.639
-107.325,41.592,850.782
-107.308,41.592,828.017
-107.292,41.592,879.585
-107.275,41.592,824.872
-107.258,41.592,840.887
-107.242,41.592,782.14
-107.225,41.592,781.943
-107.208,41.592,753.018
-107.192,41.592,731.879
-107.175,41.592,719.575
-107.158,41.592,726.089
-107.142,41.592,715.07
-107.125,41.592,732.474
-107.108,41.592,734.86
-107.092,41.592,729.293
-107.075,41.592,741.036
-107.058,41.592,736.861
-107.042,41.592,736.136
-107.025,41.592,703.156
-107.008,41.592,681.433
-106.992,41.592,642.865
-106.975,41.592,619.59
-106.342,41.592,708.167
-106.325,41.592,776.185
-106.292,41.592,889.735
-106.208,41.592,1140.657
-106.192,41.592,1225.66
-106.158,41.592,1236.853
-106.142,41.592,1157.763
-106.125,41.592,1105.67
-106.108,41.592,1034.352
-106.092,41.592,929.146
-106.075,41.592,895.662
-106.058,41.592,783.548
-106.042,41.592,763.093
-106.025,41.592,702.858
-106.008,41.592,684.3
-105.992,41.592,634.261
-105.492,41.592,633.547
-105.475,41.592,702.194
-105.458,41.592,781.797
-105.442,41.592,829.76
-105.425,41.592,935.47
-105.408,41.592,948.253
-105.392,41.592,988.018
-105.375,41.592,977.122
-105.358,41.592,1019.853
-105.342,41.592,987.599
-105.325,41.592,1013.937
-105.308,41.592,937.762
-105.292,41.592,982.433
-105.275,41.592,925.638
-105.258,41.592,911.436
-105.242,41.592,888.127
-105.225,41.592,840.693
-105.192,41.592,751.534
-105.175,41.592,771.18
-105.158,41.592,716.453
-105.142,41.592,738.577
-105.125,41.592,733.684
-105.108,41.592,743.008
-105.092,41.592,749.204
-105.075,41.592,754.177
-105.058,41.592,764.036
-105.042,41.592,772.551
-105.025,41.592,763.274
-105.008,41.592,754.166
-104.992,41.592,760.527
-104.975,41.592,740.503
-104.958,41.592,734.567
-104.942,41.592,718.276
-104.925,41.592,698.364
-104.908,41.592,685.843
-104.892,41.592,658.235
-104.875,41.592,642.503
-104.358,41.592,470.474
-104.342,41.592,462.27
-104.325,41.592,461.609
-104.242,41.592,421.64
-104.225,41.592,424.473
-101.492,41.592,338.995
-100.825,41.592,348.061
-100.142,41.592,422.503
-122.042,41.608,612.441
-122.025,41.608,698.288
-121.958,41.608,797.913
-121.942,41.608,730.746
-121.925,41.608,594.654
-121.908,41.608,590.514
-115.942,41.608,461.594
-115.075,41.608,382.322
-115.058,41.608,463.544
-115.042,41.608,477.124
-115.025,41.608,572.613
-115.008,41.608,538.738
-114.992,41.608,624.902
-114.975,41.608,556.891
-114.958,41.608,511.168
-114.942,41.608,466.051
-108.292,41.608,440.469
-108.242,41.608,443.187
-108.225,41.608,447.898
-108.208,41.608,446.85
-108.158,41.608,448.074
-107.425,41.608,615.26
-107.408,41.608,640.968
-107.392,41.608,726.015
